TypeNamespacePrefix,TypeName,QualifiedType,PropertyNamespacePrefix,PropertyName,QualifiedProperty,MinOccurs,MaxOccurs,Definition,SequenceNumber
m,ShipmentType,m:ShipmentType,m,ShipmentHazmatDeclaration,m:ShipmentHazmatDeclaration,0,unbounded,,6
m,ShipmentType,m:ShipmentType,m,ShipmentIdentification,m:ShipmentIdentification,0,unbounded,,7
m,ShipmentType,m:ShipmentType,m,ShipmentInitiationDate,m:ShipmentInitiationDate,0,unbounded,,8
m,ShipmentType,m:ShipmentType,m,ShipmentOriginLocation,m:ShipmentOriginLocation,0,unbounded,,9
m,ShipmentType,m:ShipmentType,m,ShipmentStatus,m:ShipmentStatus,0,unbounded,,10
m,ShipmentType,m:ShipmentType,m,ShipmentAugmentationPoint,m:ShipmentAugmentationPoint,0,unbounded,,9999
it,ShippingContainerIdentificationType,it:ShippingContainerIdentificationType,it,ContainerID,it:ContainerID,0,unbounded,,28
it,ShippingContainerIdentificationType,it:ShippingContainerIdentificationType,cbrn,IDAcquisitionMethod,cbrn:IDAcquisitionMethod,0,unbounded,,38
it,ShippingContainerIdentificationType,it:ShippingContainerIdentificationType,it,ShippingContainerIdentificationAugmentationPoint,it:ShippingContainerIdentificationAugmentationPoint,0,unbounded,,9999
it,ShippingContainerLastLocationType,it:ShippingContainerLastLocationType,it,LastLocationDateTime,it:LastLocationDateTime,0,unbounded,,34
it,ShippingContainerLastLocationType,it:ShippingContainerLastLocationType,it,SectorID,it:SectorID,0,unbounded,,35
it,ShippingContainerLastLocationType,it:ShippingContainerLastLocationType,it,SectorPosition,it:SectorPosition,0,unbounded,,36
it,ShippingContainerLastLocationType,it:ShippingContainerLastLocationType,it,ShippingContainerLastLocationAugmentationPoint,it:ShippingContainerLastLocationAugmentationPoint,0,unbounded,,9999
it,ShippingContainerReferenceIDType,it:ShippingContainerReferenceIDType,it,ContainerBookingID,it:ContainerBookingID,0,unbounded,,30
it,ShippingContainerReferenceIDType,it:ShippingContainerReferenceIDType,it,ContainerBillOfLadingID,it:ContainerBillOfLadingID,0,unbounded,,31
it,ShippingContainerReferenceIDType,it:ShippingContainerReferenceIDType,it,ContainerShipmentID,it:ContainerShipmentID,0,unbounded,,32
it,ShippingContainerReferenceIDType,it:ShippingContainerReferenceIDType,it,ShippingContainerReferenceIDAugmentationPoint,it:ShippingContainerReferenceIDAugmentationPoint,0,unbounded,,9999
it,ShippingContainerType,it:ShippingContainerType,it,ShippingContainerIdentification,it:ShippingContainerIdentification,0,unbounded,,62
it,ShippingContainerType,it:ShippingContainerType,it,ContainerSizeText,it:ContainerSizeText,0,unbounded,,68
it,ShippingContainerType,it:ShippingContainerType,it,ContainerEmptyWeightMeasure,it:ContainerEmptyWeightMeasure,0,unbounded,,69
it,ShippingContainerType,it:ShippingContainerType,it,ShippingContainerLoadedWeightMeasure,it:ShippingContainerLoadedWeightMeasure,0,unbounded,,70
it,ShippingContainerType,it:ShippingContainerType,it,ShippingContainerLastLocation,it:ShippingContainerLastLocation,0,unbounded,,71
it,ShippingContainerType,it:ShippingContainerType,it,VIRNumberText,it:VIRNumberText,0,unbounded,,72
it,ShippingContainerType,it:ShippingContainerType,it,ShippingContainerReferenceID,it:ShippingContainerReferenceID,0,unbounded,,73
it,ShippingContainerType,it:ShippingContainerType,it,Seal,it:Seal,0,unbounded,,74
it,ShippingContainerType,it:ShippingContainerType,it,TransportActivityLocationInfo,it:TransportActivityLocationInfo,0,unbounded,,75
it,ShippingContainerType,it:ShippingContainerType,it,CommodityInfo,it:CommodityInfo,0,unbounded,,76
it,ShippingContainerType,it:ShippingContainerType,it,ShippingContainerCargoItem,it:ShippingContainerCargoItem,0,unbounded,,77
it,ShippingContainerType,it:ShippingContainerType,it,ShippingContainerLoadedText,it:ShippingContainerLoadedText,0,unbounded,,78
it,ShippingContainerType,it:ShippingContainerType,it,ShippingContainerLegalStatusIndicator,it:ShippingContainerLegalStatusIndicator,0,unbounded,,79
it,ShippingContainerType,it:ShippingContainerType,it,ShippingContainerISO6346,it:ShippingContainerISO6346,0,unbounded,,89
it,ShippingContainerType,it:ShippingContainerType,it,ShippingContainerKind,it:ShippingContainerKind,0,unbounded,,99
it,ShippingContainerType,it:ShippingContainerType,cbrn,ConveyancePrimaryColorCode,cbrn:ConveyancePrimaryColorCode,0,unbounded,,109
it,ShippingContainerType,it:ShippingContainerType,cbrn,ConveyanceSecondaryColorCode,cbrn:ConveyanceSecondaryColorCode,0,unbounded,,119
it,ShippingContainerType,it:ShippingContainerType,cbrn,RemarkText,cbrn:RemarkText,0,unbounded,,129
it,ShippingContainerType,it:ShippingContainerType,it,ShippingContainerAugmentationPoint,it:ShippingContainerAugmentationPoint,0,unbounded,,9999
j,SignatureType,j:SignatureType,j,SignatureNameText,j:SignatureNameText,0,unbounded,,10
j,SignatureType,j:SignatureType,j,SignatureDate,j:SignatureDate,0,unbounded,,10
j,SignatureType,j:SignatureType,j,SignatureLocationText,j:SignatureLocationText,0,unbounded,,10
j,SignatureType,j:SignatureType,j,SignatureImage,j:SignatureImage,0,unbounded,,10
j,SignatureType,j:SignatureType,j,SignatureMethodText,j:SignatureMethodText,0,unbounded,,10
j,SignatureType,j:SignatureType,j,SignaturePersonName,j:SignaturePersonName,0,unbounded,,10
j,SignatureType,j:SignatureType,j,SignatureAugmentationPoint,j:SignatureAugmentationPoint,0,unbounded,,9999
cbrn,SiteLocationAugmentationType,cbrn:SiteLocationAugmentationType,cbrn,GeographicPoint,cbrn:GeographicPoint,0,unbounded,,1
cbrn,SiteLocationAugmentationType,cbrn:SiteLocationAugmentationType,cbrn,SiteSpecialInfoText,cbrn:SiteSpecialInfoText,0,unbounded,,2
cbrn,SiteLocationAugmentationType,cbrn:SiteLocationAugmentationType,cbrn,MapGuideLocation,cbrn:MapGuideLocation,0,unbounded,,3
cbrn,SiteLocationAugmentationType,cbrn:SiteLocationAugmentationType,cbrn,SpecialEventName,cbrn:SpecialEventName,0,unbounded,,6
cbrn,SiteLocationAugmentationType,cbrn:SiteLocationAugmentationType,cbrn,SpecialEventStartDateTime,cbrn:SpecialEventStartDateTime,0,unbounded,,7
cbrn,SiteLocationAugmentationType,cbrn:SiteLocationAugmentationType,cbrn,SpecialEventEndDateTime,cbrn:SpecialEventEndDateTime,0,unbounded,,8
cbrn,SiteLocationAugmentationType,cbrn:SiteLocationAugmentationType,cbrn,SpecialEventSecurityArea,cbrn:SpecialEventSecurityArea,0,unbounded,,9
nc,SiteType,nc:SiteType,nc,SiteLocation,nc:SiteLocation,0,unbounded,,10
nc,SiteType,nc:SiteType,nc,SiteMobileIndicator,nc:SiteMobileIndicator,0,unbounded,,10
nc,SiteType,nc:SiteType,nc,SiteSpecialInformationText,nc:SiteSpecialInformationText,0,unbounded,,10
nc,SiteType,nc:SiteType,nc,SiteOwnerEntity,nc:SiteOwnerEntity,0,unbounded,,10
nc,SiteType,nc:SiteType,nc,SiteMobileDescriptionText,nc:SiteMobileDescriptionText,0,unbounded,,10
nc,SiteType,nc:SiteType,nc,SiteAugmentationPoint,nc:SiteAugmentationPoint,0,unbounded,,9999
em,SkillType,em:SkillType,em,SkillName,em:SkillName,0,unbounded,,1
em,SkillType,em:SkillType,em,SkillDescriptionText,em:SkillDescriptionText,0,unbounded,,2
em,SkillType,em:SkillType,em,SkillAcquiredCategoryCode,em:SkillAcquiredCategoryCode,0,unbounded,,3
em,SkillType,em:SkillType,em,SkillUseHistoryText,em:SkillUseHistoryText,0,unbounded,,4
em,SkillType,em:SkillType,em,SkillAugmentationPoint,em:SkillAugmentationPoint,0,unbounded,,9999
scr,SoftwareDetailType,scr:SoftwareDetailType,scr,SoftwareVendorNameText,scr:SoftwareVendorNameText,0,unbounded,,19
scr,SoftwareDetailType,scr:SoftwareDetailType,scr,SoftwareVersionNumberID,scr:SoftwareVersionNumberID,0,unbounded,,20
scr,SoftwareDetailType,scr:SoftwareDetailType,scr,SoftwareDetailAugmentationPoint,scr:SoftwareDetailAugmentationPoint,0,unbounded,,9999
nc,SoftwareNameType,nc:SoftwareNameType,nc,softwareVersionText,nc:softwareVersionText,0,1,,10
mo,SortieType,mo:SortieType,mo,SortieIdentification,mo:SortieIdentification,0,unbounded,,1
mo,SortieType,mo:SortieType,mo,SortieAugmentationPoint,mo:SortieAugmentationPoint,0,unbounded,,9999
biom,SourceAcquisitionType,biom:SourceAcquisitionType,biom,AcquisitionSourceCode,biom:AcquisitionSourceCode,0,unbounded,,1
biom,SourceAcquisitionType,biom:SourceAcquisitionType,biom,AcquisitionDigitalConversionDescriptionText,biom:AcquisitionDigitalConversionDescriptionText,0,unbounded,,2
biom,SourceAcquisitionType,biom:SourceAcquisitionType,biom,AcquisitionRadioTransmissionFormatDescriptionText,biom:AcquisitionRadioTransmissionFormatDescriptionText,0,unbounded,,3
biom,SourceAcquisitionType,biom:SourceAcquisitionType,biom,AcquisitionSpecialCharacteristicsText,biom:AcquisitionSpecialCharacteristicsText,0,unbounded,,4
biom,SourceAcquisitionType,biom:SourceAcquisitionType,biom,SourceAcquisitionAugmentationPoint,biom:SourceAcquisitionAugmentationPoint,0,unbounded,,9999
biom,SourceInformationType,biom:SourceInformationType,biom,SourceIdentification,biom:SourceIdentification,0,unbounded,,1
biom,SourceInformationType,biom:SourceInformationType,biom,ImageSegmentIdentification,biom:ImageSegmentIdentification,0,unbounded,,2
biom,SourceInformationType,biom:SourceInformationType,biom,SourceInformationAugmentationPoint,biom:SourceInformationAugmentationPoint,0,unbounded,,9999
cbrn,SourcePositionType,cbrn:SourcePositionType,cbrn,SourcePositionChoice,cbrn:SourcePositionChoice,0,unbounded,,1
cbrn,SourcePositionType,cbrn:SourcePositionType,cbrn,SourcePositionAugmentationPoint,cbrn:SourcePositionAugmentationPoint,0,unbounded,,9999
biom,SpeakerListType,biom:SpeakerListType,biom,SpeakerID,biom:SpeakerID,0,unbounded,,1
biom,SpeakerListType,biom:SpeakerListType,biom,SpeakerListAugmentationPoint,biom:SpeakerListAugmentationPoint,0,unbounded,,9999
cyfs,SpecialEducationDetailsType,cyfs:SpecialEducationDetailsType,cyfs,SpecialEducationDisability,cyfs:SpecialEducationDisability,0,unbounded,,1
cyfs,SpecialEducationDetailsType,cyfs:SpecialEducationDetailsType,cyfs,SpecialEducationEligibleDate,cyfs:SpecialEducationEligibleDate,0,unbounded,,2
cyfs,SpecialEducationDetailsType,cyfs:SpecialEducationDetailsType,cyfs,SpecialEducationNeedDeterminationDate,cyfs:SpecialEducationNeedDeterminationDate,0,unbounded,,3
cyfs,SpecialEducationDetailsType,cyfs:SpecialEducationDetailsType,cyfs,SpecialEducationNeedLevel,cyfs:SpecialEducationNeedLevel,0,unbounded,,4
cyfs,SpecialEducationDetailsType,cyfs:SpecialEducationDetailsType,cyfs,SpecialEducationDetailsAugmentationPoint,cyfs:SpecialEducationDetailsAugmentationPoint,0,unbounded,,9999
cbrn,SpectrumPeakAnalysisResultsType,cbrn:SpectrumPeakAnalysisResultsType,cbrn,SpectrumPeak,cbrn:SpectrumPeak,0,unbounded,,1
cbrn,SpectrumPeakAnalysisResultsType,cbrn:SpectrumPeakAnalysisResultsType,cbrn,SpectrumPeakAnalysisResultsAugmentationPoint,cbrn:SpectrumPeakAnalysisResultsAugmentationPoint,0,unbounded,,9999
cbrn,SpectrumPeakEnergyKeVType,cbrn:SpectrumPeakEnergyKeVType,cbrn,unitsText,cbrn:unitsText,1,1,,1
cbrn,SpectrumPeakType,cbrn:SpectrumPeakType,cbrn,SpectrumPeakEnergyValue,cbrn:SpectrumPeakEnergyValue,1,1,,1
cbrn,SpectrumPeakType,cbrn:SpectrumPeakType,cbrn,SpectrumPeakExpectedEnergyValue,cbrn:SpectrumPeakExpectedEnergyValue,0,1,,2
cbrn,SpectrumPeakType,cbrn:SpectrumPeakType,cbrn,SpectrumPeakFWHMValue,cbrn:SpectrumPeakFWHMValue,0,1,,3
cbrn,SpectrumPeakType,cbrn:SpectrumPeakType,cbrn,SpectrumPeakNetAreaValue,cbrn:SpectrumPeakNetAreaValue,0,1,,4
cbrn,SpectrumPeakType,cbrn:SpectrumPeakType,cbrn,SpectrumPeakNetAreaUncertaintyValue,cbrn:SpectrumPeakNetAreaUncertaintyValue,0,1,,5
cbrn,SpectrumPeakType,cbrn:SpectrumPeakType,cbrn,SpectrumPeakAugmentationPoint,cbrn:SpectrumPeakAugmentationPoint,0,unbounded,,9999
cbrn,SpectrumType,cbrn:SpectrumType,cbrn,LiveTimeDuration,cbrn:LiveTimeDuration,1,1,,1
cbrn,SpectrumType,cbrn:SpectrumType,cbrn,ChannelDataValueList,cbrn:ChannelDataValueList,1,1,,2
cbrn,SpectrumType,cbrn:SpectrumType,cbrn,EnergyCalibration,cbrn:EnergyCalibration,0,1,,4
cbrn,SpectrumType,cbrn:SpectrumType,cbrn,IntrinsicFullEnergyPeakEfficiencyCalibration,cbrn:IntrinsicFullEnergyPeakEfficiencyCalibration,0,1,,5
cbrn,SpectrumType,cbrn:SpectrumType,cbrn,FullEnergyPeakEfficiencyCalibration,cbrn:FullEnergyPeakEfficiencyCalibration,0,1,,6
cbrn,SpectrumType,cbrn:SpectrumType,cbrn,FWHMCalibration,cbrn:FWHMCalibration,0,1,,7
cbrn,SpectrumType,cbrn:SpectrumType,cbrn,IntrinsicSingleEscapePeakEfficiencyCalibration,cbrn:IntrinsicSingleEscapePeakEfficiencyCalibration,0,1,,8
cbrn,SpectrumType,cbrn:SpectrumType,cbrn,IntrinsicDoubleEscapePeakEfficiencyCalibration,cbrn:IntrinsicDoubleEscapePeakEfficiencyCalibration,0,1,,9
cbrn,SpectrumType,cbrn:SpectrumType,cbrn,RadDetectorInformation,cbrn:RadDetectorInformation,0,1,,10
cbrn,SpectrumType,cbrn:SpectrumType,cbrn,TotalEfficiencyCalibration,cbrn:TotalEfficiencyCalibration,0,1,,11
cbrn,SpectrumType,cbrn:SpectrumType,cbrn,RadRawSpectrum,cbrn:RadRawSpectrum,0,unbounded,,12
cbrn,SpectrumType,cbrn:SpectrumType,cbrn,SpectrumAugmentationPoint,cbrn:SpectrumAugmentationPoint,0,unbounded,,9999
cbrn,SpeedType,cbrn:SpeedType,cbrn,unitsText,cbrn:unitsText,1,1,,1
mo,SpeedValueType,mo:SpeedValueType,mo,sigmaErrorValue,mo:sigmaErrorValue,0,1,,10
mo,SpeedValueType,mo:SpeedValueType,mo,speedUnitCode,mo:speedUnitCode,0,1,,10
j,StaffMemberQualificationType,j:StaffMemberQualificationType,j,StaffMemberQualificationsAffordableCareActIndicator,j:StaffMemberQualificationsAffordableCareActIndicator,0,unbounded,,10
j,StaffMemberQualificationType,j:StaffMemberQualificationType,j,StaffMemberServiceMonthsOfServiceNumeric,j:StaffMemberServiceMonthsOfServiceNumeric,0,unbounded,,10
j,StaffMemberQualificationType,j:StaffMemberQualificationType,j,StaffMemberQualificationCategory,j:StaffMemberQualificationCategory,0,unbounded,,10
j,StaffMemberQualificationType,j:StaffMemberQualificationType,j,StaffMemberQualificationHighlyQualifiedTeacherIndicator,j:StaffMemberQualificationHighlyQualifiedTeacherIndicator,0,unbounded,,10
j,StaffMemberQualificationType,j:StaffMemberQualificationType,j,StaffMemberQualificationsHistoryOfSeriousOrViolentFelonyIndicator,j:StaffMemberQualificationsHistoryOfSeriousOrViolentFelonyIndicator,0,unbounded,,10
j,StaffMemberQualificationType,j:StaffMemberQualificationType,j,StaffMemberQualificationsTXProfessionalCertification,j:StaffMemberQualificationsTXProfessionalCertification,0,unbounded,,10
j,StaffMemberQualificationType,j:StaffMemberQualificationType,j,StaffMemberSecurityClearanceCompletedIndicator,j:StaffMemberSecurityClearanceCompletedIndicator,0,unbounded,,10
j,StaffMemberQualificationType,j:StaffMemberQualificationType,j,StaffMemberSecurityClearanceResults,j:StaffMemberSecurityClearanceResults,0,unbounded,,10
j,StaffMemberQualificationType,j:StaffMemberQualificationType,j,StaffMemberServiceYearsOfServiceNumeric,j:StaffMemberServiceYearsOfServiceNumeric,0,unbounded,,10
j,StaffMemberQualificationType,j:StaffMemberQualificationType,j,StaffMemberSocialScienceDegreeIndicator,j:StaffMemberSocialScienceDegreeIndicator,0,unbounded,,10
j,StaffMemberQualificationType,j:StaffMemberQualificationType,j,StaffMemberQualificationExperienceCategory,j:StaffMemberQualificationExperienceCategory,0,unbounded,,10
j,StaffMemberQualificationType,j:StaffMemberQualificationType,j,StaffMemberQualificationSecurityClearanceCompletionDate,j:StaffMemberQualificationSecurityClearanceCompletionDate,0,unbounded,,10
j,StaffMemberQualificationType,j:StaffMemberQualificationType,j,StaffMemberQualificationFelonyInLast3YearsIndicator,j:StaffMemberQualificationFelonyInLast3YearsIndicator,0,unbounded,,10
j,StaffMemberQualificationType,j:StaffMemberQualificationType,j,StaffMemberQualificationSatisfactionStatementText,j:StaffMemberQualificationSatisfactionStatementText,0,unbounded,,10
j,StaffMemberQualificationType,j:StaffMemberQualificationType,j,StaffMemberQualificationStatementText,j:StaffMemberQualificationStatementText,0,unbounded,,10
j,StaffMemberQualificationType,j:StaffMemberQualificationType,j,StaffMemberQualificationAugmentationPoint,j:StaffMemberQualificationAugmentationPoint,0,unbounded,,9999
j,StaffMemberType,j:StaffMemberType,j,StaffMemberIncident,j:StaffMemberIncident,0,unbounded,,10
j,StaffMemberType,j:StaffMemberType,j,StaffMemberJusticeSupervisionIndicator,j:StaffMemberJusticeSupervisionIndicator,0,unbounded,,10
j,StaffMemberType,j:StaffMemberType,nc,RoleOfPerson,nc:RoleOfPerson,0,unbounded,,10
j,StaffMemberType,j:StaffMemberType,j,StaffMemberKeyPositionIndicator,j:StaffMemberKeyPositionIndicator,0,unbounded,,10
j,StaffMemberType,j:StaffMemberType,j,StaffMemberLocation,j:StaffMemberLocation,0,unbounded,,10
j,StaffMemberType,j:StaffMemberType,j,StaffMemberAssignedWeapon,j:StaffMemberAssignedWeapon,0,unbounded,,10
j,StaffMemberType,j:StaffMemberType,j,StaffMemberStatus,j:StaffMemberStatus,0,unbounded,,10
j,StaffMemberType,j:StaffMemberType,j,StaffMemberIdentification,j:StaffMemberIdentification,0,unbounded,,10
j,StaffMemberType,j:StaffMemberType,j,StaffMemberDisciplineText,j:StaffMemberDisciplineText,0,unbounded,,10
j,StaffMemberType,j:StaffMemberType,j,StaffMemberBadgeNumberID,j:StaffMemberBadgeNumberID,0,unbounded,,10
j,StaffMemberType,j:StaffMemberType,j,StaffMemberAssociatedSubject,j:StaffMemberAssociatedSubject,0,unbounded,,10
j,StaffMemberType,j:StaffMemberType,j,StaffMemberAppliedForce,j:StaffMemberAppliedForce,0,unbounded,,10
j,StaffMemberType,j:StaffMemberType,j,StaffMemberAffiliatedPrimaryProgram,j:StaffMemberAffiliatedPrimaryProgram,0,unbounded,,10
j,StaffMemberType,j:StaffMemberType,j,StaffMemberQualification,j:StaffMemberQualification,0,unbounded,,10
j,StaffMemberType,j:StaffMemberType,j,StaffMemberAugmentationPoint,j:StaffMemberAugmentationPoint,0,unbounded,,9999
em,StagingType,em:StagingType,nc,ContactRadioChannelText,nc:ContactRadioChannelText,0,unbounded,,1
em,StagingType,em:StagingType,em,ResponseLevelText,em:ResponseLevelText,0,unbounded,,2
em,StagingType,em:StagingType,em,RoutingInstructionsText,em:RoutingInstructionsText,0,unbounded,,3
em,StagingType,em:StagingType,em,StagingLocationText,em:StagingLocationText,0,unbounded,,4
em,StagingType,em:StagingType,em,StagingAugmentationPoint,em:StagingAugmentationPoint,0,unbounded,,9999
hs,StateInputDataReportType,hs:StateInputDataReportType,hs,StateInputData,hs:StateInputData,1,unbounded,,10
hs,StateInputDataReportType,hs:StateInputDataReportType,hs,StateInputDataReportAugmentationPoint,hs:StateInputDataReportAugmentationPoint,0,unbounded,,9999
hs,StateInputType,hs:StateInputType,hs,PrimaryOfficialContact,hs:PrimaryOfficialContact,1,1,,10
hs,StateInputType,hs:StateInputType,hs,SecondaryOfficialContact,hs:SecondaryOfficialContact,1,1,,20
hs,StateInputType,hs:StateInputType,nc,Person,nc:Person,1,1,,30
hs,StateInputType,hs:StateInputType,hs,StateInputAugmentationPoint,hs:StateInputAugmentationPoint,0,unbounded,,9999
cbrn,StateVectorType,cbrn:StateVectorType,cbrn,StateVectorLocationChoice,cbrn:StateVectorLocationChoice,0,unbounded,,1
cbrn,StateVectorType,cbrn:StateVectorType,cbrn,Orientation,cbrn:Orientation,0,1,,2
cbrn,StateVectorType,cbrn:StateVectorType,cbrn,SpeedValue,cbrn:SpeedValue,0,1,,3
cbrn,StateVectorType,cbrn:StateVectorType,cbrn,StateVectorAugmentationPoint,cbrn:StateVectorAugmentationPoint,0,unbounded,,9999
im,StatusAugmentationType,im:StatusAugmentationType,im,StatusReasonText,im:StatusReasonText,0,unbounded,,10
nc,StatusType,nc:StatusType,nc,StatusCommentText,nc:StatusCommentText,0,unbounded,,10
nc,StatusType,nc:StatusType,nc,StatusDesignator,nc:StatusDesignator,0,unbounded,,10
nc,StatusType,nc:StatusType,nc,StatusDateRepresentation,nc:StatusDateRepresentation,0,unbounded,,10
nc,StatusType,nc:StatusType,nc,StatusDescriptionText,nc:StatusDescriptionText,0,unbounded,,40
nc,StatusType,nc:StatusType,nc,StatusIssuerIdentification,nc:StatusIssuerIdentification,0,unbounded,,50
nc,StatusType,nc:StatusType,nc,StatusIssuerText,nc:StatusIssuerText,0,unbounded,,60
nc,StatusType,nc:StatusType,nc,StatusAugmentationPoint,nc:StatusAugmentationPoint,0,unbounded,,9999
j,StatuteType,j:StatuteType,j,StatuteCodeIdentification,j:StatuteCodeIdentification,0,unbounded,,10
j,StatuteType,j:StatuteType,j,StatuteCodeSectionIdentification,j:StatuteCodeSectionIdentification,0,unbounded,,20
j,StatuteType,j:StatuteType,j,StatuteDescriptionText,j:StatuteDescriptionText,0,unbounded,,30
j,StatuteType,j:StatuteType,j,StatuteEnactmentDate,j:StatuteEnactmentDate,0,unbounded,,40
j,StatuteType,j:StatuteType,j,StatuteJurisdiction,j:StatuteJurisdiction,0,unbounded,,50
j,StatuteType,j:StatuteType,j,StatuteKeywordText,j:StatuteKeywordText,0,unbounded,,60
j,StatuteType,j:StatuteType,j,StatuteLevelText,j:StatuteLevelText,0,unbounded,,70
j,StatuteType,j:StatuteType,j,StatuteOffenseEnhanceableIndicator,j:StatuteOffenseEnhanceableIndicator,0,unbounded,,90
j,StatuteType,j:StatuteType,j,StatuteRepealDate,j:StatuteRepealDate,0,unbounded,,110
j,StatuteType,j:StatuteType,j,StatuteStatus,j:StatuteStatus,0,unbounded,,120
j,StatuteType,j:StatuteType,j,StatuteText,j:StatuteText,0,unbounded,,130
j,StatuteType,j:StatuteType,j,StatuteCategory,j:StatuteCategory,0,unbounded,,140
j,StatuteType,j:StatuteType,j,StatuteOffenseStateCodeText,j:StatuteOffenseStateCodeText,0,unbounded,,150
j,StatuteType,j:StatuteType,j,StatuteOffenseCode,j:StatuteOffenseCode,0,unbounded,,500
j,StatuteType,j:StatuteType,j,StatuteOffenseIdentification,j:StatuteOffenseIdentification,0,unbounded,,510
j,StatuteType,j:StatuteType,j,StatuteAugmentationPoint,j:StatuteAugmentationPoint,0,unbounded,,9999
it,StevedoreType,it:StevedoreType,it,StevedoreIdentification,it:StevedoreIdentification,0,unbounded,,278
it,StevedoreType,it:StevedoreType,it,StevedoreIDCategory,it:StevedoreIDCategory,0,unbounded,,279
it,StevedoreType,it:StevedoreType,it,RoleOfParty,it:RoleOfParty,0,unbounded,,280
it,StevedoreType,it:StevedoreType,it,StevedoreAugmentationPoint,it:StevedoreAugmentationPoint,0,unbounded,,9999
nc,StreetType,nc:StreetType,nc,StreetFullText,nc:StreetFullText,0,unbounded,,10
nc,StreetType,nc:StreetType,nc,StreetNumberText,nc:StreetNumberText,0,unbounded,,20
nc,StreetType,nc:StreetType,nc,StreetPredirectionalText,nc:StreetPredirectionalText,0,unbounded,,30
nc,StreetType,nc:StreetType,nc,StreetName,nc:StreetName,0,unbounded,,40
nc,StreetType,nc:StreetType,nc,StreetCategoryText,nc:StreetCategoryText,0,unbounded,,50
nc,StreetType,nc:StreetType,nc,StreetPostdirectionalText,nc:StreetPostdirectionalText,0,unbounded,,60
nc,StreetType,nc:StreetType,nc,StreetExtensionText,nc:StreetExtensionText,0,unbounded,,70
nc,StreetType,nc:StreetType,nc,StreetAugmentationPoint,nc:StreetAugmentationPoint,0,unbounded,,9999
j,StructureType,j:StructureType,j,StructureCategory,j:StructureCategory,0,unbounded,,10
j,StructureType,j:StructureType,j,StructureOccupiedStatus,j:StructureOccupiedStatus,0,unbounded,,10
j,StructureType,j:StructureType,j,StructureAugmentationPoint,j:StructureAugmentationPoint,0,unbounded,,9999
im,StudentEducationLevelType,im:StudentEducationLevelType,im,StudentEducationLevelCode,im:StudentEducationLevelCode,0,unbounded,,380
im,StudentEducationLevelType,im:StudentEducationLevelType,im,StudentEducationLevelDescriptionText,im:StudentEducationLevelDescriptionText,0,unbounded,,390
im,StudentEducationLevelType,im:StudentEducationLevelType,im,StudentEducationLevelAugmentationPoint,im:StudentEducationLevelAugmentationPoint,0,unbounded,,9999
im,StudentTerminationType,im:StudentTerminationType,im,StudentTerminationCode,im:StudentTerminationCode,0,unbounded,,410
im,StudentTerminationType,im:StudentTerminationType,im,StudentTerminationDescriptionText,im:StudentTerminationDescriptionText,0,unbounded,,420
im,StudentTerminationType,im:StudentTerminationType,im,StudentTerminationAugmentationPoint,im:StudentTerminationAugmentationPoint,0,unbounded,,9999
cyfs,StudentType,cyfs:StudentType,nc,RoleOfPerson,nc:RoleOfPerson,0,unbounded,,1
cyfs,StudentType,cyfs:StudentType,cyfs,StudentCurrentEducationGradeLevel,cyfs:StudentCurrentEducationGradeLevel,0,unbounded,,2
cyfs,StudentType,cyfs:StudentType,cyfs,StudentCurrentEducationDescriptionText,cyfs:StudentCurrentEducationDescriptionText,0,unbounded,,3
cyfs,StudentType,cyfs:StudentType,cyfs,StudentCurrentEducationEnrollmentIndicator,cyfs:StudentCurrentEducationEnrollmentIndicator,0,unbounded,,4
cyfs,StudentType,cyfs:StudentType,cyfs,StudentCurrentEducationEnrollmentEndDate,cyfs:StudentCurrentEducationEnrollmentEndDate,0,unbounded,,5
cyfs,StudentType,cyfs:StudentType,cyfs,StudentCurrentEducationTruancyIndicator,cyfs:StudentCurrentEducationTruancyIndicator,0,unbounded,,6
cyfs,StudentType,cyfs:StudentType,cyfs,Education,cyfs:Education,0,unbounded,,7
cyfs,StudentType,cyfs:StudentType,cyfs,EducationalAdjustment,cyfs:EducationalAdjustment,0,unbounded,,8
cyfs,StudentType,cyfs:StudentType,cyfs,StudentSpecialEducationEligibleIndicator,cyfs:StudentSpecialEducationEligibleIndicator,0,unbounded,,9
cyfs,StudentType,cyfs:StudentType,cyfs,StudentSpecialEducationDetails,cyfs:StudentSpecialEducationDetails,0,unbounded,,10
cyfs,StudentType,cyfs:StudentType,cyfs,StudentSchoolConductChangeText,cyfs:StudentSchoolConductChangeText,0,unbounded,,11
cyfs,StudentType,cyfs:StudentType,cyfs,StudentIdentification,cyfs:StudentIdentification,0,unbounded,,12
cyfs,StudentType,cyfs:StudentType,cyfs,StudentPhotoImage,cyfs:StudentPhotoImage,0,unbounded,,13
cyfs,StudentType,cyfs:StudentType,cyfs,StudentAugmentationPoint,cyfs:StudentAugmentationPoint,0,unbounded,,9999
it,StuffingEstablishmentType,it:StuffingEstablishmentType,it,StuffingEstablishmentIdentification,it:StuffingEstablishmentIdentification,0,unbounded,,281
it,StuffingEstablishmentType,it:StuffingEstablishmentType,it,StuffingEstablishmentIDCategory,it:StuffingEstablishmentIDCategory,0,unbounded,,282
it,StuffingEstablishmentType,it:StuffingEstablishmentType,it,RoleOfParty,it:RoleOfParty,0,unbounded,,283
